Temperature,Jsc 2,Jsc3,Voc2,Voc3,FF1,FF2,FF3,Hysteresis2,Hysteresis3,Jsc4,Voc4,FF4,Hysteresis4,PCE4
65,0.94627,0.94621,0.99921,0.99921,1.0013,1.00118,1.00105,1.01529,1.01526,0.94615,0.99924,1.00083,1.01517,0.9462
65,0.94621,0.94615,0.99921,0.99924,1.00118,1.00105,1.00083,1.01526,1.01517,0.94608,0.99925,1.00066,1.01515,0.94599
65,0.94615,0.94608,0.99924,0.99925,1.00105,1.00083,1.00066,1.01517,1.01515,0.94602,0.99926,1.00049,1.0151,0.94578
65,0.94608,0.94602,0.99925,0.99926,1.00083,1.00066,1.00049,1.01515,1.0151,0.94595,0.99927,1.00034,1.01506,0.94558
65,0.94602,0.94595,0.99926,0.99927,1.00066,1.00049,1.00034,1.0151,1.01506,0.94587,0.99928,1.0002,1.01503,0.94538
65,0.94595,0.94587,0.99927,0.99928,1.00049,1.00034,1.0002,1.01506,1.01503,0.94579,0.99928,1.00008,1.01501,0.94517
65,0.94587,0.94579,0.99928,0.99928,1.00034,1.0002,1.00008,1.01503,1.01501,0.94571,0.99928,0.99996,1.01497,0.94499
65,0.94579,0.94571,0.99928,0.99928,1.0002,1.00008,0.99996,1.01501,1.01497,0.94563,0.99928,0.99982,1.01493,0.94478
65,0.94571,0.94563,0.99928,0.99928,1.00008,0.99996,0.99982,1.01497,1.01493,0.94554,0.99928,0.9997,1.01488,0.94457
65,0.94563,0.94554,0.99928,0.99928,0.99996,0.99982,0.9997,1.01493,1.01488,0.94547,0.99927,0.99957,1.01487,0.94437
65,0.94554,0.94547,0.99928,0.99927,0.99982,0.9997,0.99957,1.01488,1.01487,0.94537,0.99927,0.99948,1.01485,0.94418
65,0.94547,0.94537,0.99927,0.99927,0.9997,0.99957,0.99948,1.01487,1.01485,0.94529,0.99926,0.99936,1.01482,0.94398
65,0.94537,0.94529,0.99927,0.99926,0.99957,0.99948,0.99936,1.01485,1.01482,0.94519,0.99926,0.9992,1.01477,0.94373
65,0.94529,0.94519,0.99926,0.99926,0.99948,0.99936,0.9992,1.01482,1.01477,0.94509,0.99925,0.99904,1.0147,0.94348
65,0.94519,0.94509,0.99926,0.99925,0.99936,0.9992,0.99904,1.01477,1.0147,0.94501,0.99924,0.99893,1.01469,0.94327
65,0.94509,0.94501,0.99925,0.99924,0.9992,0.99904,0.99893,1.0147,1.01469,0.94491,0.99922,0.99883,1.01467,0.94306
65,0.94501,0.94491,0.99924,0.99922,0.99904,0.99893,0.99883,1.01469,1.01467,0.94482,0.99919,0.9988,1.0147,0.94291
65,0.94491,0.94482,0.99922,0.99919,0.99893,0.99883,0.9988,1.01467,1.0147,0.94472,0.99918,0.99869,1.01468,0.9427
65,0.94482,0.94472,0.99919,0.99918,0.99883,0.9988,0.99869,1.0147,1.01468,0.94463,0.99916,0.99858,1.01464,0.94248
65,0.94472,0.94463,0.99918,0.99916,0.9988,0.99869,0.99858,1.01468,1.01464,0.94452,0.99914,0.99846,1.0146,0.94225
65,0.94463,0.94452,0.99916,0.99914,0.99869,0.99858,0.99846,1.01464,1.0146,0.94442,0.99912,0.99839,1.01458,0.94206
65,0.94452,0.94442,0.99914,0.99912,0.99858,0.99846,0.99839,1.0146,1.01458,0.94432,0.99909,0.99831,1.01454,0.94186
65,0.94442,0.94432,0.99912,0.99909,0.99846,0.99839,0.99831,1.01458,1.01454,0.9442,0.99908,0.99818,1.01448,0.94161
65,0.94432,0.9442,0.99909,0.99908,0.99839,0.99831,0.99818,1.01454,1.01448,0.94408,0.99905,0.99811,1.01446,0.94139
65,0.9442,0.94408,0.99908,0.99905,0.99831,0.99818,0.99811,1.01448,1.01446,0.94395,0.99903,0.99803,1.01443,0.94117
65,0.94408,0.94395,0.99905,0.99903,0.99818,0.99811,0.99803,1.01446,1.01443,0.94384,0.999,0.99795,1.01442,0.94095
65,0.94395,0.94384,0.99903,0.999,0.99811,0.99803,0.99795,1.01443,1.01442,0.94371,0.99897,0.99787,1.0144,0.94073
65,0.94384,0.94371,0.999,0.99897,0.99803,0.99795,0.99787,1.01442,1.0144,0.9436,0.99895,0.9978,1.01439,0.94052
65,0.94371,0.9436,0.99897,0.99895,0.99795,0.99787,0.9978,1.0144,1.01439,0.9435,0.9989,0.99779,1.01443,0.94038
65,0.9436,0.9435,0.99895,0.9989,0.99787,0.9978,0.99779,1.01439,1.01443,0.94337,0.99888,0.99772,1.0144,0.94016
65,0.9435,0.94337,0.9989,0.99888,0.9978,0.99779,0.99772,1.01443,1.0144,0.94325,0.99885,0.99767,1.01439,0.93996
65,0.94337,0.94325,0.99888,0.99885,0.99779,0.99772,0.99767,1.0144,1.01439,0.94311,0.99883,0.99758,1.01432,0.93971
65,0.94325,0.94311,0.99885,0.99883,0.99772,0.99767,0.99758,1.01439,1.01432,0.94299,0.99879,0.99752,1.01431,0.93951
65,0.94311,0.94299,0.99883,0.99879,0.99767,0.99758,0.99752,1.01432,1.01431,0.94288,0.99876,0.99749,1.01433,0.93934
65,0.94299,0.94288,0.99879,0.99876,0.99758,0.99752,0.99749,1.01431,1.01433,0.94277,0.99871,0.99751,1.01436,0.9392
65,0.94288,0.94277,0.99876,0.99871,0.99752,0.99749,0.99751,1.01433,1.01436,0.94263,0.99868,0.99749,1.01435,0.93901
65,0.94277,0.94263,0.99871,0.99868,0.99749,0.99751,0.99749,1.01436,1.01435,0.94251,0.99864,0.99744,1.01435,0.93881
65,0.94263,0.94251,0.99868,0.99864,0.99751,0.99749,0.99744,1.01435,1.01435,0.94238,0.99861,0.99741,1.01434,0.93862
65,0.94251,0.94238,0.99864,0.99861,0.99749,0.99744,0.99741,1.01435,1.01434,0.94226,0.99856,0.99738,1.01433,0.93843
65,0.94238,0.94226,0.99861,0.99856,0.99744,0.99741,0.99738,1.01434,1.01433,0.94215,0.99851,0.99741,1.01438,0.9383
65,0.94226,0.94215,0.99856,0.99851,0.99741,0.99738,0.99741,1.01433,1.01438,0.94201,0.99847,0.99741,1.01439,0.93812
65,0.94215,0.94201,0.99851,0.99847,0.99738,0.99741,0.99741,1.01438,1.01439,0.94191,0.99841,0.99746,1.01444,0.93801
65,0.94201,0.94191,0.99847,0.99841,0.99741,0.99741,0.99746,1.01439,1.01444,0.94177,0.99837,0.99744,1.01443,0.93781
65,0.94191,0.94177,0.99841,0.99837,0.99741,0.99746,0.99744,1.01444,1.01443,0.94163,0.99832,0.99742,1.01442,0.93761
65,0.94177,0.94163,0.99837,0.99832,0.99746,0.99744,0.99742,1.01443,1.01442,0.94149,0.99827,0.99742,1.01444,0.93743
65,0.94163,0.94149,0.99832,0.99827,0.99744,0.99742,0.99742,1.01442,1.01444,0.94134,0.99823,0.99743,1.01445,0.93725
65,0.94149,0.94134,0.99827,0.99823,0.99742,0.99742,0.99743,1.01444,1.01445,0.9412,0.99817,0.99742,1.01446,0.93704
65,0.94134,0.9412,0.99823,0.99817,0.99742,0.99743,0.99742,1.01445,1.01446,0.94106,0.99811,0.99742,1.01448,0.93685
65,0.9412,0.94106,0.99817,0.99811,0.99743,0.99742,0.99742,1.01446,1.01448,0.9409,0.99806,0.99745,1.01448,0.93667
65,0.94106,0.9409,0.99811,0.99806,0.99742,0.99742,0.99745,1.01448,1.01448,0.94076,0.99799,0.99747,1.01452,0.93649
65,0.9409,0.94076,0.99806,0.99799,0.99742,0.99745,0.99747,1.01448,1.01452,0.94059,0.99793,0.99751,1.01454,0.9363
65,0.94076,0.94059,0.99799,0.99793,0.99745,0.99747,0.99751,1.01452,1.01454,0.94045,0.99787,0.99756,1.01457,0.93615
65,0.94059,0.94045,0.99793,0.99787,0.99747,0.99751,0.99756,1.01454,1.01457,0.9403,0.99781,0.99762,1.01458,0.936
65,0.94045,0.9403,0.99787,0.99781,0.99751,0.99756,0.99762,1.01457,1.01458,0.94017,0.99775,0.99766,1.01459,0.93585
65,0.9403,0.94017,0.99781,0.99775,0.99756,0.99762,0.99766,1.01458,1.01459,0.94005,0.99767,0.99776,1.01467,0.93575
65,0.94017,0.94005,0.99775,0.99767,0.99762,0.99766,0.99776,1.01459,1.01467,0.9399,0.99761,0.99781,1.01469,0.93559
65,0.94005,0.9399,0.99767,0.99761,0.99766,0.99776,0.99781,1.01467,1.01469,0.93976,0.99755,0.99786,1.01472,0.93544
65,0.9399,0.93976,0.99761,0.99755,0.99776,0.99781,0.99786,1.01469,1.01472,0.93963,0.99749,0.9979,1.01473,0.9353
65,0.93976,0.93963,0.99755,0.99749,0.99781,0.99786,0.9979,1.01472,1.01473,0.93949,0.99743,0.99796,1.01475,0.93516
65,0.93963,0.93949,0.99749,0.99743,0.99786,0.9979,0.99796,1.01473,1.01475,0.93936,0.99737,0.99802,1.01476,0.93503
65,0.93949,0.93936,0.99743,0.99737,0.9979,0.99796,0.99802,1.01475,1.01476,0.93921,0.99732,0.99801,1.01471,0.93481
65,0.93936,0.93921,0.99737,0.99732,0.99796,0.99802,0.99801,1.01476,1.01471,0.93907,0.99726,0.99806,1.01471,0.93468
65,0.93921,0.93907,0.99732,0.99726,0.99802,0.99801,0.99806,1.01471,1.01471,0.93897,0.99718,0.99819,1.01477,0.93462
65,0.93907,0.93897,0.99726,0.99718,0.99801,0.99806,0.99819,1.01471,1.01477,0.93883,0.99711,0.99825,1.01476,0.93448
65,0.93897,0.93883,0.99718,0.99711,0.99806,0.99819,0.99825,1.01477,1.01476,0.9387,0.99706,0.99826,1.01475,0.9343
65,0.93883,0.9387,0.99711,0.99706,0.99819,0.99825,0.99826,1.01476,1.01475,0.93857,0.99699,0.99834,1.01479,0.93419
65,0.9387,0.93857,0.99706,0.99699,0.99825,0.99826,0.99834,1.01475,1.01479,0.93843,0.99694,0.99837,1.01478,0.93402
65,0.93857,0.93843,0.99699,0.99694,0.99826,0.99834,0.99837,1.01479,1.01478,0.93829,0.99689,0.99841,1.0148,0.93387
65,0.93843,0.93829,0.99694,0.99689,0.99834,0.99837,0.99841,1.01478,1.0148,0.93815,0.99683,0.99841,1.01478,0.93367
65,0.93829,0.93815,0.99689,0.99683,0.99837,0.99841,0.99841,1.0148,1.01478,0.938,0.99677,0.99839,1.01478,0.93346
65,0.93815,0.938,0.99683,0.99677,0.99841,0.99841,0.99839,1.01478,1.01478,0.93785,0.99672,0.99836,1.01476,0.93324
65,0.938,0.93785,0.99677,0.99672,0.99841,0.99839,0.99836,1.01478,1.01476,0.93772,0.99665,0.99838,1.01479,0.93306
65,0.93785,0.93772,0.99672,0.99665,0.99839,0.99836,0.99838,1.01476,1.01479,0.93762,0.99657,0.99846,1.01484,0.93296
65,0.93772,0.93762,0.99665,0.99657,0.99836,0.99838,0.99846,1.01479,1.01484,0.93748,0.99652,0.99839,1.01482,0.93271
65,0.93762,0.93748,0.99657,0.99652,0.99838,0.99846,0.99839,1.01484,1.01482,0.93733,0.99646,0.99841,1.01485,0.93252
65,0.93748,0.93733,0.99652,0.99646,0.99846,0.99839,0.99841,1.01482,1.01485,0.93719,0.99641,0.99834,1.01484,0.93227
65,0.93733,0.93719,0.99646,0.99641,0.99839,0.99841,0.99834,1.01485,1.01484,0.93706,0.99635,0.99833,1.01487,0.93208
65,0.93719,0.93706,0.99641,0.99635,0.99841,0.99834,0.99833,1.01484,1.01487,0.93694,0.99628,0.99833,1.01492,0.9319
65,0.93706,0.93694,0.99635,0.99628,0.99834,0.99833,0.99833,1.01487,1.01492,0.93679,0.99624,0.99825,1.01489,0.93164
65,0.93694,0.93679,0.99628,0.99624,0.99833,0.99833,0.99825,1.01492,1.01489,0.93666,0.99619,0.99822,1.0149,0.93143
65,0.93679,0.93666,0.99624,0.99619,0.99833,0.99825,0.99822,1.01489,1.0149,0.93654,0.99614,0.99819,1.01492,0.93123
65,0.93666,0.93654,0.99619,0.99614,0.99825,0.99822,0.99819,1.0149,1.01492,0.93638,0.9961,0.99809,1.0149,0.93095
65,0.93654,0.93638,0.99614,0.9961,0.99822,0.99819,0.99809,1.01492,1.0149,0.93626,0.99605,0.99803,1.01492,0.93072
65,0.93638,0.93626,0.9961,0.99605,0.99819,0.99809,0.99803,1.0149,1.01492,0.93609,0.99602,0.99791,1.0149,0.93042
65,0.93626,0.93609,0.99605,0.99602,0.99809,0.99803,0.99791,1.01492,1.0149,0.93595,0.99599,0.99784,1.0149,0.93018
65,0.93609,0.93595,0.99602,0.99599,0.99803,0.99791,0.99784,1.0149,1.0149,0.93583,0.99595,0.99778,1.01491,0.92997
65,0.93595,0.93583,0.99599,0.99595,0.99791,0.99784,0.99778,1.0149,1.01491,0.93568,0.99593,0.99768,1.01489,0.9297
65,0.93583,0.93568,0.99595,0.99593,0.99784,0.99778,0.99768,1.01491,1.01489,0.93554,0.9959,0.99762,1.01488,0.92948
65,0.93568,0.93554,0.99593,0.9959,0.99778,0.99768,0.99762,1.01489,1.01488,0.93541,0.99587,0.99755,1.01489,0.92926
65,0.93554,0.93541,0.9959,0.99587,0.99768,0.99762,0.99755,1.01488,1.01489,0.93529,0.99583,0.99748,1.0149,0.92903
65,0.93541,0.93529,0.99587,0.99583,0.99762,0.99755,0.99748,1.01489,1.0149,0.93513,0.99582,0.99737,1.01485,0.92876
65,0.93529,0.93513,0.99583,0.99582,0.99755,0.99748,0.99737,1.0149,1.01485,0.93499,0.99581,0.99723,1.01482,0.92848
65,0.93513,0.93499,0.99582,0.99581,0.99748,0.99737,0.99723,1.01485,1.01482,0.93488,0.99578,0.99714,1.01482,0.92827
65,0.93499,0.93488,0.99581,0.99578,0.99737,0.99723,0.99714,1.01482,1.01482,0.93477,0.99576,0.99706,1.01481,0.92807
65,0.93488,0.93477,0.99578,0.99576,0.99723,0.99714,0.99706,1.01482,1.01481,0.93465,0.99575,0.99697,1.01479,0.92784
65,0.93477,0.93465,0.99576,0.99575,0.99714,0.99706,0.99697,1.01481,1.01479,0.93451,0.99576,0.99682,1.01474,0.92758
65,0.93465,0.93451,0.99575,0.99576,0.99706,0.99697,0.99682,1.01479,1.01474,0.93444,0.99574,0.9968,1.01478,0.92748
65,0.93451,0.93444,0.99576,0.99574,0.99697,0.99682,0.9968,1.01474,1.01478,0.93439,0.99573,0.99673,1.01479,0.92735
65,0.93444,0.93439,0.99574,0.99573,0.99682,0.9968,0.99673,1.01478,1.01479,0.93426,0.99573,0.99663,1.01476,0.92713
65,0.93439,0.93426,0.99573,0.99573,0.9968,0.99673,0.99663,1.01479,1.01476,0.93413,0.99572,0.99653,1.01471,0.9269
65,0.93426,0.93413,0.99573,0.99572,0.99673,0.99663,0.99653,1.01476,1.01471,0.93397,0.99574,0.99632,1.01462,0.92657
65,0.93413,0.93397,0.99572,0.99574,0.99663,0.99653,0.99632,1.01471,1.01462,0.93383,0.99573,0.9962,1.01457,0.92631
65,0.93397,0.93383,0.99574,0.99573,0.99653,0.99632,0.9962,1.01462,1.01457,0.93368,0.99572,0.99607,1.01452,0.92603
65,0.93383,0.93368,0.99573,0.99572,0.99632,0.9962,0.99607,1.01457,1.01452,0.93353,0.99572,0.99595,1.01448,0.92576
65,0.93368,0.93353,0.99572,0.99572,0.9962,0.99607,0.99595,1.01452,1.01448,0.93339,0.99571,0.99585,1.01444,0.92552
65,0.93353,0.93339,0.99572,0.99571,0.99607,0.99595,0.99585,1.01448,1.01444,0.93325,0.9957,0.99574,1.0144,0.92527
65,0.93339,0.93325,0.99571,0.9957,0.99595,0.99585,0.99574,1.01444,1.0144,0.9331,0.99569,0.99563,1.01434,0.92501
65,0.93325,0.9331,0.9957,0.99569,0.99585,0.99574,0.99563,1.0144,1.01434,0.933,0.99566,0.99556,1.01436,0.92482
65,0.9331,0.933,0.99569,0.99566,0.99574,0.99563,0.99556,1.01434,1.01436,0.93285,0.99565,0.99545,1.01431,0.92457
65,0.933,0.93285,0.99566,0.99565,0.99563,0.99556,0.99545,1.01436,1.01431,0.93271,0.99564,0.99535,1.01429,0.92432
65,0.93285,0.93271,0.99565,0.99564,0.99556,0.99545,0.99535,1.01431,1.01429,0.93256,0.99564,0.99525,1.01425,0.92407
65,0.93271,0.93256,0.99564,0.99564,0.99545,0.99535,0.99525,1.01429,1.01425,0.93242,0.99563,0.99512,1.0142,0.92381
65,0.93256,0.93242,0.99564,0.99563,0.99535,0.99525,0.99512,1.01425,1.0142,0.93228,0.99562,0.99503,1.01417,0.92358
65,0.93242,0.93228,0.99563,0.99562,0.99525,0.99512,0.99503,1.0142,1.01417,0.93214,0.99561,0.99492,1.01412,0.92333
65,0.93228,0.93214,0.99562,0.99561,0.99512,0.99503,0.99492,1.01417,1.01412,0.932,0.9956,0.9948,1.0141,0.92307
65,0.93214,0.932,0.99561,0.9956,0.99503,0.99492,0.9948,1.01412,1.0141,0.93185,0.99559,0.9947,1.01406,0.92282
65,0.932,0.93185,0.9956,0.99559,0.99492,0.9948,0.9947,1.0141,1.01406,0.93172,0.99558,0.99458,1.01403,0.92257
65,0.93185,0.93172,0.99559,0.99558,0.9948,0.9947,0.99458,1.01406,1.01403,0.93158,0.99559,0.99438,1.01394,0.92226
65,0.93172,0.93158,0.99558,0.99559,0.9947,0.99458,0.99438,1.01403,1.01394,0.93145,0.99558,0.99427,1.01393,0.92202
65,0.93158,0.93145,0.99559,0.99558,0.99458,0.99438,0.99427,1.01394,1.01393,0.93132,0.99557,0.99416,1.01391,0.92178
65,0.93145,0.93132,0.99558,0.99557,0.99438,0.99427,0.99416,1.01393,1.01391,0.93119,0.99557,0.99406,1.01389,0.92155
65,0.93132,0.93119,0.99557,0.99557,0.99427,0.99416,0.99406,1.01391,1.01389,0.93107,0.99556,0.99395,1.01387,0.92132
65,0.93119,0.93107,0.99557,0.99556,0.99416,0.99406,0.99395,1.01389,1.01387,0.93094,0.99555,0.99384,1.01385,0.92109
65,0.93107,0.93094,0.99556,0.99555,0.99406,0.99395,0.99384,1.01387,1.01385,0.93081,0.99555,0.99374,1.01381,0.92086
65,0.93094,0.93081,0.99555,0.99555,0.99395,0.99384,0.99374,1.01385,1.01381,0.93069,0.99555,0.99365,1.01379,0.92065
65,0.93081,0.93069,0.99555,0.99555,0.99384,0.99374,0.99365,1.01381,1.01379,0.93056,0.99554,0.99357,1.01377,0.92046
65,0.93069,0.93056,0.99555,0.99554,0.99374,0.99365,0.99357,1.01379,1.01377,0.93044,0.99554,0.9935,1.01375,0.92027
65,0.93056,0.93044,0.99554,0.99554,0.99365,0.99357,0.9935,1.01377,1.01375,0.93032,0.99554,0.99344,1.01375,0.92009
65,0.93044,0.93032,0.99554,0.99554,0.99357,0.9935,0.99344,1.01375,1.01375,0.93021,0.99554,0.99335,1.01373,0.9199
65,0.93032,0.93021,0.99554,0.99554,0.9935,0.99344,0.99335,1.01375,1.01373,0.93008,0.99555,0.99321,1.01364,0.91965
65,0.93021,0.93008,0.99554,0.99555,0.99344,0.99335,0.99321,1.01373,1.01364,0.92997,0.99555,0.99316,1.01364,0.91949
65,0.93008,0.92997,0.99555,0.99555,0.99335,0.99321,0.99316,1.01364,1.01364,0.92987,0.99555,0.99308,1.0136,0.91932
65,0.92997,0.92987,0.99555,0.99555,0.99321,0.99316,0.99308,1.01364,1.0136,0.92977,0.99555,0.99302,1.0136,0.91917
65,0.92987,0.92977,0.99555,0.99555,0.99316,0.99308,0.99302,1.0136,1.0136,0.92966,0.99555,0.99299,1.0136,0.91903
65,0.92977,0.92966,0.99555,0.99555,0.99308,0.99302,0.99299,1.0136,1.0136,0.92956,0.99555,0.99295,1.01357,0.91889
65,0.92966,0.92956,0.99555,0.99555,0.99302,0.99299,0.99295,1.0136,1.01357,0.92943,0.99557,0.99283,1.01352,0.91867
65,0.92956,0.92943,0.99555,0.99557,0.99299,0.99295,0.99283,1.01357,1.01352,0.92934,0.99556,0.99278,1.0135,0.91852
65,0.92943,0.92934,0.99557,0.99556,0.99295,0.99283,0.99278,1.01352,1.0135,0.92924,0.99556,0.99273,1.01349,0.91838
65,0.92934,0.92924,0.99556,0.99556,0.99283,0.99278,0.99273,1.0135,1.01349,0.92914,0.99556,0.99268,1.0135,0.91823
65,0.92924,0.92914,0.99556,0.99556,0.99278,0.99273,0.99268,1.01349,1.0135,0.92904,0.99555,0.99263,1.01351,0.91809
65,0.92914,0.92904,0.99556,0.99555,0.99273,0.99268,0.99263,1.0135,1.01351,0.92895,0.99554,0.9926,1.01353,0.91797
65,0.92904,0.92895,0.99555,0.99554,0.99268,0.99263,0.9926,1.01351,1.01353,0.92885,0.99554,0.99255,1.01352,0.91781
65,0.92895,0.92885,0.99554,0.99554,0.99263,0.9926,0.99255,1.01353,1.01352,0.92878,0.99554,0.99248,1.01352,0.91768
65,0.92885,0.92878,0.99554,0.99554,0.9926,0.99255,0.99248,1.01352,1.01352,0.92867,0.99553,0.99243,1.01351,0.91752
65,0.92878,0.92867,0.99554,0.99553,0.99255,0.99248,0.99243,1.01352,1.01351,0.92856,0.99553,0.99241,1.0135,0.91738
65,0.92867,0.92856,0.99553,0.99553,0.99248,0.99243,0.99241,1.01351,1.0135,0.92846,0.99552,0.99237,1.01349,0.91724
65,0.92856,0.92846,0.99553,0.99552,0.99243,0.99241,0.99237,1.0135,1.01349,0.92837,0.99552,0.99234,1.01349,0.91712
65,0.92846,0.92837,0.99552,0.99552,0.99241,0.99237,0.99234,1.01349,1.01349,0.92827,0.99551,0.99234,1.01349,0.91701
65,0.92837,0.92827,0.99552,0.99551,0.99237,0.99234,0.99234,1.01349,1.01349,0.9282,0.99548,0.9924,1.01354,0.91698
65,0.92827,0.9282,0.99551,0.99548,0.99234,0.99234,0.9924,1.01349,1.01354,0.92812,0.99547,0.99238,1.01353,0.91687
65,0.9282,0.92812,0.99548,0.99547,0.99234,0.9924,0.99238,1.01354,1.01353,0.92802,0.99546,0.99239,1.01351,0.91677
65,0.92812,0.92802,0.99547,0.99546,0.9924,0.99238,0.99239,1.01353,1.01351,0.92793,0.99545,0.99239,1.01351,0.91668
65,0.92802,0.92793,0.99546,0.99545,0.99238,0.99239,0.99239,1.01351,1.01351,0.92784,0.99543,0.9924,1.01352,0.91658
65,0.92793,0.92784,0.99545,0.99543,0.99239,0.99239,0.9924,1.01351,1.01352,0.92775,0.99542,0.99244,1.01354,0.91651
65,0.92784,0.92775,0.99543,0.99542,0.99239,0.9924,0.99244,1.01352,1.01354,0.92764,0.99541,0.99239,1.01352,0.91635
65,0.92775,0.92764,0.99542,0.99541,0.9924,0.99244,0.99239,1.01354,1.01352,0.92756,0.99539,0.99242,1.01354,0.91628
65,0.92764,0.92756,0.99541,0.99539,0.99244,0.99239,0.99242,1.01352,1.01354,0.92748,0.99537,0.99245,1.01354,0.91621
65,0.92756,0.92748,0.99539,0.99537,0.99239,0.99242,0.99245,1.01354,1.01354,0.9274,0.99535,0.99247,1.01354,0.91613
65,0.92748,0.9274,0.99537,0.99535,0.99242,0.99245,0.99247,1.01354,1.01354,0.92728,0.99534,0.99246,1.01353,0.916
65,0.9274,0.92728,0.99535,0.99534,0.99245,0.99247,0.99246,1.01354,1.01353,0.92724,0.9953,0.99256,1.01362,0.91601
65,0.92728,0.92724,0.99534,0.9953,0.99247,0.99246,0.99256,1.01353,1.01362,0.92714,0.99529,0.99253,1.01359,0.91587
65,0.92724,0.92714,0.9953,0.99529,0.99246,0.99256,0.99253,1.01362,1.01359,0.92707,0.99527,0.99256,1.01359,0.9158
65,0.92714,0.92707,0.99529,0.99527,0.99256,0.99253,0.99256,1.01359,1.01359,0.92697,0.99524,0.99259,1.01362,0.91572
65,0.92707,0.92697,0.99527,0.99524,0.99253,0.99256,0.99259,1.01359,1.01362,0.92688,0.99523,0.99253,1.01359,0.91556
65,0.92697,0.92688,0.99524,0.99523,0.99256,0.99259,0.99253,1.01362,1.01359,0.92679,0.99521,0.99254,1.01364,0.91546
65,0.92688,0.92679,0.99523,0.99521,0.99259,0.99253,0.99254,1.01359,1.01364,0.9267,0.99519,0.99256,1.01364,0.91536
65,0.92679,0.9267,0.99521,0.99519,0.99253,0.99254,0.99256,1.01364,1.01364,0.92661,0.99516,0.99255,1.01364,0.91526
65,0.9267,0.92661,0.99519,0.99516,0.99254,0.99256,0.99255,1.01364,1.01364,0.92652,0.99514,0.99254,1.01366,0.91513
65,0.92661,0.92652,0.99516,0.99514,0.99256,0.99255,0.99254,1.01364,1.01366,0.92642,0.99511,0.99248,1.01364,0.91494
65,0.92652,0.92642,0.99514,0.99511,0.99255,0.99254,0.99248,1.01366,1.01364,0.92637,0.99506,0.99251,1.01371,0.91488
65,0.92642,0.92637,0.99511,0.99506,0.99254,0.99248,0.99251,1.01364,1.01371,0.92627,0.99503,0.99247,1.01369,0.91472
65,0.92637,0.92627,0.99506,0.99503,0.99248,0.99251,0.99247,1.01371,1.01369,0.92619,0.995,0.99242,1.01367,0.91457
65,0.92627,0.92619,0.99503,0.995,0.99251,0.99247,0.99242,1.01369,1.01367,0.9261,0.99498,0.9924,1.01366,0.91444
65,0.92619,0.9261,0.995,0.99498,0.99247,0.99242,0.9924,1.01367,1.01366,0.92598,0.99497,0.99233,1.01362,0.91425
65,0.9261,0.92598,0.99498,0.99497,0.99242,0.9924,0.99233,1.01366,1.01362,0.92589,0.99495,0.99234,1.01366,0.91415
65,0.92598,0.92589,0.99497,0.99495,0.9924,0.99233,0.99234,1.01362,1.01366,0.92582,0.99493,0.9923,1.01366,0.91403
65,0.92589,0.92582,0.99495,0.99493,0.99233,0.99234,0.9923,1.01366,1.01366,0.92574,0.99491,0.9923,1.01365,0.91393
65,0.92582,0.92574,0.99493,0.99491,0.99234,0.9923,0.9923,1.01366,1.01365,0.92564,0.99489,0.99231,1.01366,0.91382
65,0.92574,0.92564,0.99491,0.99489,0.9923,0.9923,0.99231,1.01365,1.01366,0.92553,0.99489,0.99223,1.01359,0.91363
65,0.92564,0.92553,0.99489,0.99489,0.9923,0.99231,0.99223,1.01366,1.01359,0.92542,0.99486,0.99219,1.01357,0.91348
65,0.92553,0.92542,0.99489,0.99486,0.99231,0.99223,0.99219,1.01359,1.01357,0.92531,0.99483,0.99218,1.01356,0.91333
65,0.92542,0.92531,0.99486,0.99483,0.99223,0.99219,0.99218,1.01357,1.01356,0.92518,0.99479,0.99217,1.01355,0.91314
65,0.92531,0.92518,0.99483,0.99479,0.99219,0.99218,0.99217,1.01356,1.01355,0.92511,0.99473,0.99218,1.01359,0.91304
65,0.92518,0.92511,0.99479,0.99473,0.99218,0.99217,0.99218,1.01355,1.01359,0.92491,0.99472,0.99209,1.01351,0.91275
65,0.92511,0.92491,0.99473,0.99472,0.99217,0.99218,0.99209,1.01359,1.01351,0.92477,0.9947,0.99206,1.01346,0.91256
65,0.92491,0.92477,0.99472,0.9947,0.99218,0.99209,0.99206,1.01351,1.01346,0.92463,0.99468,0.99203,1.01345,0.91237
65,0.92477,0.92463,0.9947,0.99468,0.99209,0.99206,0.99203,1.01346,1.01345,0.92449,0.99465,0.99197,1.01342,0.91216
65,0.92463,0.92449,0.99468,0.99465,0.99206,0.99203,0.99197,1.01345,1.01342,0.92437,0.99462,0.99191,1.01339,0.91196
65,0.92449,0.92437,0.99465,0.99462,0.99203,0.99197,0.99191,1.01342,1.01339,0.92426,0.99459,0.99185,1.01338,0.91177
65,0.92437,0.92426,0.99462,0.99459,0.99197,0.99191,0.99185,1.01339,1.01338,0.92415,0.99457,0.9918,1.01337,0.9116
65,0.92426,0.92415,0.99459,0.99457,0.99191,0.99185,0.9918,1.01338,1.01337,0.92407,0.99453,0.99185,1.01342,0.91152
65,0.92415,0.92407,0.99457,0.99453,0.99185,0.9918,0.99185,1.01337,1.01342,0.92397,0.99451,0.9918,1.0134,0.91136
65,0.92407,0.92397,0.99453,0.99451,0.9918,0.99185,0.9918,1.01342,1.0134,0.92393,0.99447,0.99181,1.01344,0.91129
